2026-09-04T18:29:08.854Z  === СУХИЙ ПРОГІН — нічого не змінюється ===
2026-09-04T18:29:10.048Z  Знайдено записів для перенесення: 1000
2026-09-04T18:29:10.049Z    dolenosne-rishennya → https://storriss.com/storage/posts/July2025/xFpgoyehGIr84yQZ87Gj-966x676.jpg
2026-09-04T18:29:10.050Z    ti-prijdesh → https://storriss.com/storage/posts/October2023/iVRwb6hlxXe0te465G3k-966x676.jpg
2026-09-04T18:29:10.053Z    horoshi-druzi → https://storriss.com/storage/posts/December2023/Y5iVmhSRTUdJQnIxOxd9-966x676.jpg
2026-09-04T18:29:10.054Z    vikno-navproti → https://storriss.com/storage/posts/February2026/krzJl1a5UWL1OwfSe9A7-966x676.jpg
2026-09-04T18:29:10.055Z    martinivski-povertayutsya → https://storriss.com/storage/posts/July2023/FJVy9afOW7XT4rYtBaYT-966x676.jpg
2026-09-04T18:29:10.056Z    virina-nelyubov3 → https://storriss.com/storage/posts/June2024/ByZQrsuM41xx0p4EmRTx-966x676.jpg
2026-09-04T18:29:10.056Z    na-krayu-chuzhogo-gnizda → https://storriss.com/storage/posts/December2023/QPuiCp2oiReDRLaq1OYg-966x676.jpg
2026-09-04T18:29:10.057Z    dotiki → https://storriss.com/storage/posts/October2023/e0mMPTzeynRC2wuV0sIE-966x676.jpg
2026-09-04T18:29:10.057Z    vazhki-dumki → https://storriss.com/storage/posts/March2023/a1eVvycdhr7Zb6qES1oG-966x676.jpg
2026-09-04T18:29:10.060Z    pivoniyi-i-trohi-kohannya → https://storriss.com/storage/posts/November2025/U2mlImwy9pYWwLGViWtw-966x676.jpg
2026-09-04T18:29:10.063Z    … і ще 990
2026-09-04T18:29:10.064Z  
2026-09-04T18:29:10.064Z  Щоб виконати перенесення, запустіть без --dry
2026-09-04T18:31:17.576Z    ✓ kukurudza-na-m-yati  0.1 → 0.0 МБ
2026-09-04T18:31:18.381Z    ✓ gnizdo  0.0 → 0.0 МБ
2026-09-04T18:31:18.427Z    ✓ ne-shukaj-yiyi  0.1 → 0.0 МБ
2026-09-04T18:31:18.434Z    ✓ voni-buli-inakshimi  0.1 → 0.0 МБ
2026-09-04T18:31:18.471Z    ✓ rizdvyane-divo258  0.1 → 0.0 МБ
2026-09-04T18:31:18.481Z    ✓ emilka  0.1 → 0.0 МБ
2026-09-04T18:31:19.231Z    ✓ pochuttia-obrazy  0.0 → 0.0 МБ
2026-09-04T18:31:19.254Z    ✓ yakbi-na-tvoyemu-misci-bula-insha  0.0 → 0.0 МБ
2026-09-04T18:31:19.275Z    ✓ na-chornij-den  0.1 → 0.0 МБ
2026-09-04T18:31:19.392Z    ✓ jogo-nadiya  0.1 → 0.1 МБ
2026-09-04T18:31:19.458Z    ✓ movchannya-zoloto  0.1 → 0.1 МБ
2026-09-04T18:31:20.234Z    ✓ groshi-j-dim  0.0 → 0.0 МБ
2026-09-04T18:31:20.245Z    ✓ gorobina-litnya-nich  0.1 → 0.0 МБ
2026-09-04T18:31:20.289Z    ✓ pokin-yiyi-inakshe-bida-bude  0.1 → 0.0 МБ
2026-09-04T18:31:20.324Z    ✓ muzika258  0.1 → 0.0 МБ
2026-09-04T18:31:20.546Z    ✓ dvichi-v-odnu-richku  0.1 → 0.0 МБ
2026-09-04T18:31:21.371Z    ✓ dolya337  0.1 → 0.0 МБ
2026-09-04T18:31:21.399Z    ✓ ruti-chervonoyi-cvit  0.1 → 0.0 МБ
2026-09-04T18:31:21.430Z    ✓ cya-bila-vihola-zima  0.1 → 0.0 МБ
2026-09-04T18:31:21.550Z    ✓ spam  0.0 → 0.0 МБ
2026-09-04T18:31:21.602Z    ✓ pekla-mati-karpati  0.1 → 0.1 МБ
2026-09-04T18:31:22.415Z    ✓ porazka-chingishana  0.1 → 0.0 МБ
2026-09-04T18:31:22.438Z    ✓ vibitisya-v-lyudi-chi-zalishitisya-lyudinoyu  0.0 → 0.0 МБ
2026-09-04T18:31:22.461Z    ✓ tri-sestri  0.1 → 0.1 МБ
2026-09-04T18:31:22.462Z    ✓ ne-jdi-za-mnoyu  0.1 → 0.0 МБ
2026-09-04T18:31:22.545Z    ✓ zgraya-nesvyatogo-yuri  0.1 → 0.0 МБ
2026-09-04T18:31:23.373Z    ✓ sila-polinu  0.1 → 0.0 МБ
2026-09-04T18:31:23.585Z    ✓ kvartira-13  0.1 → 0.0 МБ
2026-09-04T18:31:23.652Z    ✓ vigrash  0.1 → 0.0 МБ
2026-09-04T18:31:23.722Z    ✓ ne-plach-lero  0.1 → 0.1 МБ
2026-09-04T18:31:24.330Z    ✓ slidchij  0.1 → 0.0 МБ
2026-09-04T18:31:25.103Z    ✓ kava-vid-snizhani  0.0 → 0.0 МБ
2026-09-04T18:31:25.128Z    ✓ kilimok-vid-svekruhi  0.1 → 0.0 МБ
2026-09-04T18:31:25.129Z    ✓ mozhlivo-vse  0.0 → 0.0 МБ
2026-09-04T18:31:25.205Z    ✓ grihi-molodosti212  0.1 → 0.0 МБ
2026-09-04T18:31:25.285Z    ✓ budulaj-zminiv-plan  0.1 → 0.1 МБ
2026-09-04T18:31:25.286Z  --- оброблено 250 з 1000 ---
2026-09-04T18:31:26.037Z    ✓ gra-v-zhittya  0.0 → 0.0 МБ
2026-09-04T18:31:26.073Z    ✓ prividi-minulogo  0.0 → 0.0 МБ
2026-09-04T18:31:26.084Z    ✓ balast  0.0 → 0.0 МБ
2026-09-04T18:31:26.146Z    ✓ najkrashi-druzi222  0.1 → 0.0 МБ
2026-09-04T18:31:26.188Z    ✓ na-pershomu-misci  0.1 → 0.0 МБ
2026-09-04T18:31:26.969Z    ✓ koli-vzyav-iz-prichepom  0.0 → 0.0 МБ
2026-09-04T18:31:27.014Z    ✓ i-v-comu-sil523  0.1 → 0.0 МБ
2026-09-04T18:31:27.030Z    ✓ lozhka-medu-v-bochci-dogtyu  0.0 → 0.0 МБ
2026-09-04T18:31:27.082Z    ✓ pishu-tobi-moya-lyubove  0.0 → 0.0 МБ
2026-09-04T18:31:27.105Z    ✓ i-spogadi-vpleteni-u-vinok  0.1 → 0.1 МБ
2026-09-04T18:31:27.942Z    ✓ ti-znayesh-yak-cvite-rozmaj  0.1 → 0.0 МБ
2026-09-04T18:31:27.959Z    ✓ dvi-marti  0.0 → 0.0 МБ
2026-09-04T18:31:27.981Z    ✓ poetichna-natura  0.1 → 0.0 МБ
2026-09-04T18:31:28.007Z    ✓ girkij-polin  0.0 → 0.0 МБ
2026-09-04T18:31:28.029Z    ✓ pidkoryuvach-vershin  0.1 → 0.0 МБ
2026-09-04T18:31:28.861Z    ✓ spravzhnya-rodina  0.1 → 0.0 МБ
2026-09-04T18:31:28.896Z    ✓ taka-yiyi-dolya2  0.1 → 0.0 МБ
2026-09-04T18:31:28.898Z    ✓ zgubna-krasa  0.1 → 0.0 МБ
2026-09-04T18:31:28.956Z    ✓ tri-zhittya  0.1 → 0.1 МБ
2026-09-04T18:31:28.987Z    ✓ jogo-krasunechki  0.1 → 0.1 МБ
2026-09-04T18:31:29.800Z    ✓ hlib-iz-shavliyeyu  0.0 → 0.0 МБ
2026-09-04T18:31:29.850Z    ✓ dachnij-roman  0.1 → 0.0 МБ
2026-09-04T18:31:29.885Z    ✓ rizdvyane-divo  0.1 → 0.1 МБ
2026-09-04T18:31:29.945Z    ✓ zablukani-dushi  0.1 → 0.0 МБ
2026-09-04T18:31:29.970Z    ✓ panna-osin  0.1 → 0.1 МБ
2026-09-04T18:31:30.760Z    ✓ nove-kolo-zhittya  0.0 → 0.0 МБ
2026-09-04T18:31:30.761Z    ✓ starsha-sestra  0.1 → 0.0 МБ
2026-09-04T18:31:30.786Z    ✓ na-shastya-na-zdorov-ya  0.1 → 0.0 МБ
2026-09-04T18:31:30.799Z    ✓ usomu-svij-chas  0.1 → 0.0 МБ
2026-09-04T18:31:30.873Z    ✓ znaki-nespokoyu  0.1 → 0.0 МБ
2026-09-04T18:31:31.696Z    ✓ tri-parubki-na-porig  0.1 → 0.0 МБ
2026-09-04T18:31:31.717Z    ✓ foto-na-berezi-morya  0.0 → 0.0 МБ
2026-09-04T18:31:31.723Z    ✓ dzyavkotliva-bomba  0.1 → 0.0 МБ
2026-09-04T18:31:31.739Z    ✓ angelik-u-kalyuzhi  0.1 → 0.0 МБ
2026-09-04T18:31:31.779Z    ✓ spadkovist  0.0 → 0.0 МБ
2026-09-04T18:31:32.615Z    ✓ prodana-molodist  0.0 → 0.0 МБ
2026-09-04T18:31:32.626Z    ✓ sim-ziznan-u-lyubovi  0.1 → 0.0 МБ
2026-09-04T18:31:32.655Z    ✓ za-rizdvyanim-stolom  0.1 → 0.0 МБ
2026-09-04T18:31:32.674Z    ✓ kalinova-pisnya  0.1 → 0.1 МБ
2026-09-04T18:31:32.693Z    ✓ zhittya-uvi-sni-ta-nayavu  0.1 → 0.0 МБ
2026-09-04T18:31:33.452Z    ✓ napitisya-golosu  0.0 → 0.0 МБ
2026-09-04T18:31:33.503Z    ✓ ne-svataj-u-susidiv-divku  0.1 → 0.0 МБ
2026-09-04T18:31:33.543Z    ✓ tretij-zajvij  0.1 → 0.0 МБ
2026-09-04T18:31:33.547Z    ✓ spontanne-rishennya  0.1 → 0.0 МБ
2026-09-04T18:31:33.579Z    ✓ shira-dusha222  0.1 → 0.1 МБ
2026-09-04T18:31:34.382Z    ✓ chas-koli-zijdutsya-zori-ta-zdijsnyatsya-diva  0.1 → 0.0 МБ
2026-09-04T18:31:34.440Z    ✓ yeva-mendes-rozpovyla-pro-vyhovannia-ditey-bez-smartfoniv  0.1 → 0.0 МБ
2026-09-04T18:31:34.446Z    ✓ tepli-vogniki  0.0 → 0.0 МБ
2026-09-04T18:31:34.453Z    ✓ ne-para  0.1 → 0.0 МБ
2026-09-04T18:31:34.582Z    ✓ dyakuyu-za-sina  0.1 → 0.1 МБ
2026-09-04T18:31:34.583Z  --- оброблено 300 з 1000 ---
2026-09-04T18:31:35.376Z    ✓ mishenya-v-domi-to-na-shastya  0.1 → 0.0 МБ
2026-09-04T18:31:35.448Z    ✓ hazarka  0.1 → 0.0 МБ
2026-09-04T18:31:35.463Z    ✓ narechena-dlya-brata  0.1 → 0.0 МБ
2026-09-04T18:31:35.494Z    ✓ na-kavu-z-mikolayem  0.1 → 0.0 МБ
2026-09-04T18:31:35.536Z    ✓ zustrich-u-parku  0.1 → 0.1 МБ
2026-09-04T18:31:36.367Z    ✓ neprosti-rishennya  0.1 → 0.0 МБ
2026-09-04T18:31:36.380Z    ✓ nepotribnij-spadok  0.1 → 0.1 МБ
2026-09-04T18:31:36.421Z    ✓ tin-navproti-soncya  0.0 → 0.0 МБ
2026-09-04T18:31:36.423Z    ✓ nina-v-teplij-hustini  0.1 → 0.0 МБ
2026-09-04T18:31:36.600Z    ✓ nevishita-vishivanka  0.2 → 0.1 МБ
2026-09-04T18:31:37.411Z    ✓ persha-ta-yedina-sproba  0.1 → 0.0 МБ
2026-09-04T18:31:37.424Z    ✓ yak-usi  0.0 → 0.0 МБ
2026-09-04T18:31:37.440Z    ✓ avraamovi-diti  0.1 → 0.0 МБ
2026-09-04T18:31:37.488Z    ✓ iz-poglyadu-listya  0.1 → 0.0 МБ
2026-09-04T18:31:37.500Z    ✓ revnoshi-j-dovira  0.1 → 0.0 МБ
2026-09-04T18:31:38.344Z    ✓ nasnis-meni-zhivoyu  0.1 → 0.0 МБ
2026-09-04T18:31:38.367Z    ✓ bezputna-mati  0.0 → 0.0 МБ
2026-09-04T18:31:38.373Z    ✓ dolya333  0.1 → 0.0 МБ
2026-09-04T18:31:38.419Z    ✓ kava-z-prismakom-kohannya  0.1 → 0.0 МБ
2026-09-04T18:31:38.496Z    ✓ omriyana-polovinka  0.1 → 0.1 МБ
2026-09-04T18:31:39.341Z    ✓ ponivecheni-doli  0.1 → 0.0 МБ
2026-09-04T18:31:39.352Z    ✓ podarunok-iz-togo-svitu  0.1 → 0.0 МБ
2026-09-04T18:31:39.356Z    ✓ dvadcyat-dev-yate-lyutogo  0.1 → 0.0 МБ
2026-09-04T18:31:39.385Z    ✓ kohannya-za-zgodoyu  0.1 → 0.1 МБ
2026-09-04T18:31:39.431Z    ✓ probach-jomu-sergiyu  0.0 → 0.0 МБ
2026-09-04T18:31:40.266Z    ✓ tayemnij-list  0.1 → 0.0 МБ
2026-09-04T18:31:40.272Z    ✓ koli-gasne-svitlo  0.1 → 0.0 МБ
2026-09-04T18:31:40.306Z    ✓ molis-i-lyubi  0.0 → 0.0 МБ
2026-09-04T18:31:40.316Z    ✓ yakbi-malvi-vmili-rozmovlyati  0.1 → 0.1 МБ
2026-09-04T18:31:40.514Z    ✓ shastya-v-druzki  0.1 → 0.0 МБ
2026-09-04T18:31:41.280Z    ✓ dva-koti-v-mishku  0.0 → 0.0 МБ
2026-09-04T18:31:41.304Z    ✓ proklyata  0.1 → 0.0 МБ
2026-09-04T18:31:41.309Z    ✓ bolyache-cherez-minule  0.0 → 0.0 МБ
2026-09-04T18:31:41.351Z    ✓ yeva-spodivayetsya  0.1 → 0.0 МБ
2026-09-04T18:31:41.389Z    ✓ rudenka-bilochka  0.1 → 0.1 МБ
2026-09-04T18:31:42.193Z    ✓ kuripka  0.0 → 0.0 МБ
2026-09-04T18:31:42.219Z    ✓ chi-zacvitut-pivoniyi-navesni  0.1 → 0.0 МБ
2026-09-04T18:31:42.238Z    ✓ lyubov-to-ne-tilki-slova  0.0 → 0.0 МБ
2026-09-04T18:31:42.250Z    ✓ oj-ti-kote-kotochku  0.1 → 0.0 МБ
2026-09-04T18:31:42.428Z    ✓ svatannya  0.1 → 0.1 МБ
2026-09-04T18:31:43.274Z    ✓ bazhannya-zagadaj  0.1 → 0.0 МБ
2026-09-04T18:31:43.297Z    ✓ za-stinoyu  0.1 → 0.0 МБ
2026-09-04T18:31:43.307Z    ✓ viriti-v-novorichni-diva  0.1 → 0.1 МБ
2026-09-04T18:31:43.347Z    ✓ list-vid-sina  0.1 → 0.0 МБ
2026-09-04T18:31:43.432Z    ✓ lyupin-na-uzbichchi698  0.1 → 0.1 МБ
2026-09-04T18:31:44.254Z    ✓ golovnogo-ochima-ne-pobachish  0.1 → 0.0 МБ
2026-09-04T18:31:44.280Z    ✓ mihajlina  0.1 → 0.1 МБ
2026-09-04T18:31:44.282Z    ✓ skilki-togo-viku  0.1 → 0.0 МБ
2026-09-04T18:31:44.334Z    ✓ ditina-vijni  0.1 → 0.0 МБ
2026-09-04T18:31:44.336Z    ✓ mrija  0.1 → 0.0 МБ
2026-09-04T18:31:44.337Z  --- оброблено 350 з 1000 ---
2026-09-04T18:31:45.191Z    ✓ buket-hrizantem  0.1 → 0.0 МБ
2026-09-04T18:31:45.207Z    ✓ ban-iz-minulogo  0.1 → 0.0 МБ
2026-09-04T18:31:45.211Z    ✓ ye-v-mene-donechka  0.0 → 0.0 МБ
2026-09-04T18:31:45.325Z    ✓ cina-sinivskoyi-obrazi  0.1 → 0.1 МБ
2026-09-04T18:31:45.500Z    ✓ dyakuyu-brate  0.1 → 0.0 МБ
2026-09-04T18:31:46.249Z    ✓ hustka  0.0 → 0.0 МБ
2026-09-04T18:31:46.286Z    ✓ ya-prosila-jogo-ne-yid  0.1 → 0.0 МБ
2026-09-04T18:31:46.316Z    ✓ mamina-podryapinka  0.1 → 0.0 МБ
2026-09-04T18:31:46.342Z    ✓ melodiya-lya-minor  0.1 → 0.0 МБ
2026-09-04T18:31:46.564Z    ✓ materinska-laska  0.1 → 0.0 МБ
2026-09-04T18:31:47.365Z    ✓ nepotribna-ch-2213  0.1 → 0.0 МБ
2026-09-04T18:31:47.376Z    ✓ troyanda-chi-budyak  0.1 → 0.0 МБ
2026-09-04T18:31:47.422Z    ✓ ce-yakijs-tresh  0.0 → 0.0 МБ
2026-09-04T18:31:47.438Z    ✓ svekrushina-porada  0.1 → 0.1 МБ
2026-09-04T18:31:47.486Z    ✓ big-iz-pereshkodami  0.1 → 0.1 МБ
2026-09-04T18:31:48.310Z    ✓ rizdvo-maksima  0.1 → 0.0 МБ
2026-09-04T18:31:48.329Z    ✓ glinyanij-kuhlik333  0.1 → 0.0 МБ
2026-09-04T18:31:48.335Z    ✓ slavni-imenini  0.1 → 0.0 МБ
2026-09-04T18:31:48.448Z    ✓ bratova-vdyachnist  0.1 → 0.0 МБ
2026-09-04T18:31:48.457Z    ✓ roksolanina-tayemnicya  0.1 → 0.1 МБ
2026-09-04T18:31:49.205Z    ✓ bila-troyanda  0.0 → 0.0 МБ
2026-09-04T18:31:49.242Z    ✓ ye-pro-kogo-dbati  0.1 → 0.0 МБ
2026-09-04T18:31:49.275Z    ✓ bila-panna  0.1 → 0.1 МБ
2026-09-04T18:31:49.404Z    ✓ yihali-kozaki  0.1 → 0.1 МБ
2026-09-04T18:31:49.409Z    ✓ kostyantin-aleksandrijskij  0.1 → 0.0 МБ
2026-09-04T18:31:50.196Z    ✓ gnizdechko-v-buzini  0.0 → 0.0 МБ
2026-09-04T18:31:50.205Z    ✓ grihi-vilni-j-nevilni  0.1 → 0.0 МБ
2026-09-04T18:31:50.241Z    ✓ ya-tebe-znajshov  0.1 → 0.0 МБ
2026-09-04T18:31:50.254Z    ✓ shasliva-naperekir-batkam953  0.1 → 0.0 МБ
2026-09-04T18:31:50.288Z    ✓ zalishsya  0.1 → 0.0 МБ
2026-09-04T18:31:51.069Z    ✓ vovchik  0.1 → 0.0 МБ
2026-09-04T18:31:51.086Z    ✓ na-chatah-bilya-vikna  0.0 → 0.0 МБ
2026-09-04T18:31:51.161Z    ✓ yaka-sim-ya-takij-i-ya  0.1 → 0.1 МБ
2026-09-04T18:31:51.237Z    ✓ tayemnicya-moyeyi-mami  0.1 → 0.1 МБ
2026-09-04T18:31:51.562Z    ✓ listi-vid-batka-abo-podorozh-u-minule  0.1 → 0.0 МБ
2026-09-04T18:31:52.413Z    ✓ mozhna-ya-prihoditimu  0.1 → 0.1 МБ
2026-09-04T18:31:52.415Z    ✓ slipe-kohannya892  0.1 → 0.0 МБ
2026-09-04T18:31:52.433Z    ✓ listi-dodomu  0.1 → 0.0 МБ
2026-09-04T18:31:52.434Z    ✓ kokosha  0.0 → 0.0 МБ
2026-09-04T18:31:52.503Z    ✓ rozkidani-krolenyata  0.1 → 0.1 МБ
2026-09-04T18:31:53.314Z    ✓ litati-potribno-tiho  0.0 → 0.0 МБ
2026-09-04T18:31:53.321Z    ✓ taka-bula-jogo-ostannya-volya-ale  0.1 → 0.0 МБ
2026-09-04T18:31:53.338Z    ✓ divo-na-rizdvo  0.1 → 0.1 МБ
2026-09-04T18:31:53.441Z    ✓ obminyalisya  0.1 → 0.1 МБ
2026-09-04T18:31:53.608Z    ✓ dyushes-murashes  0.1 → 0.0 МБ
2026-09-04T18:31:54.443Z    ✓ balada-pro-son  0.1 → 0.0 МБ
2026-09-04T18:31:54.452Z    ✓ ya-bachu  0.1 → 0.0 МБ
2026-09-04T18:31:54.463Z    ✓ chornij-den-z-biloyu-oznakoyu  0.1 → 0.0 МБ
2026-09-04T18:31:54.488Z    ✓ z-lyubov-yu-babcya-teklya  0.1 → 0.0 МБ
2026-09-04T18:31:54.940Z    ✓ 4-5-0-use-spokijno  0.1 → 0.0 МБ
2026-09-04T18:31:54.942Z  --- оброблено 400 з 1000 ---
2026-09-04T18:31:55.757Z    ✓ yasnooka-vartist  0.1 → 0.0 МБ
2026-09-04T18:31:55.787Z    ✓ nekriminalne-chtivo  0.1 → 0.0 МБ
2026-09-04T18:31:55.832Z    ✓ vinok-doli  0.1 → 0.0 МБ
2026-09-04T18:31:55.857Z    ✓ bethoven-sonata-5  0.1 → 0.1 МБ
2026-09-04T18:31:55.909Z    ✓ lyubov-bez-kordoniv  0.1 → 0.1 МБ
2026-09-04T18:31:56.801Z    ✓ list-do-mami-i-tata252  0.0 → 0.0 МБ
2026-09-04T18:31:56.868Z    ✓ vtikachi  0.1 → 0.0 МБ
2026-09-04T18:31:57.085Z    ✓ tatu-ne-rubaj-verbi  0.1 → 0.0 МБ
2026-09-04T18:31:57.110Z    ✓ olegova-mama  0.1 → 0.0 МБ
2026-09-04T18:31:58.320Z    ✓ travneva-istoriya-divochih-mrij  1.2 → 0.1 МБ
2026-09-04T18:31:59.167Z    ✓ shaslivij-bilet  0.1 → 0.0 МБ
2026-09-04T18:31:59.385Z    ✓ koshenya  0.1 → 0.0 МБ
2026-09-04T18:31:59.448Z    ✓ hazyajka  0.0 → 0.0 МБ
2026-09-04T18:31:59.595Z    ✓ chetvero-ditej  1.0 → 0.0 МБ
2026-09-04T18:31:59.598Z    ✓ rozbiti-sercya789  0.1 → 0.1 МБ
2026-09-04T18:32:00.368Z    ✓ popelyushka-po-kiyivski  0.1 → 0.0 МБ
2026-09-04T18:32:00.379Z    ✓ mariya-zapitannya-do-sebe  0.0 → 0.0 МБ
2026-09-04T18:32:00.461Z    ✓ oj-bratiku-sokoliku  0.1 → 0.0 МБ
2026-09-04T18:32:00.466Z    ✓ namalyujte-mogo-tatka  0.1 → 0.0 МБ
2026-09-04T18:32:00.558Z    ✓ simpatyulya  0.1 → 0.0 МБ
2026-09-04T18:32:01.417Z    ✓ mavka  0.1 → 0.0 МБ
2026-09-04T18:32:01.420Z    ✓ ne-povernutisya-v-lito  0.1 → 0.1 МБ
2026-09-04T18:32:01.425Z    ✓ abi-razom  0.1 → 0.0 МБ
2026-09-04T18:32:01.440Z    ✓ stelisya-barvinku  0.1 → 0.0 МБ
2026-09-04T18:32:01.482Z    ✓ ne-vitrimav  0.1 → 0.0 МБ
2026-09-04T18:32:02.229Z    ✓ dmitrikova-domashnya-tvarinka  0.0 → 0.0 МБ
2026-09-04T18:32:02.264Z    ✓ vitaminka-dlya-shastya  0.0 → 0.0 МБ
2026-09-04T18:32:02.277Z    ✓ povernennya-afroditi  0.1 → 0.0 МБ
2026-09-04T18:32:02.307Z    ✓ prioriteti  0.1 → 0.0 МБ
2026-09-04T18:32:02.365Z    ✓ na-lovi  0.1 → 0.0 МБ
2026-09-04T18:32:03.230Z    ✓ kohannya-ne-plyamuyut-druzhboyu  0.1 → 0.0 МБ
2026-09-04T18:32:03.237Z    ✓ malenka-vidmochka  0.1 → 0.0 МБ
2026-09-04T18:32:03.251Z    ✓ yurko-van-dam  0.0 → 0.0 МБ
2026-09-04T18:32:03.257Z    ✓ prinis-u-podoli  0.0 → 0.0 МБ
2026-09-04T18:32:04.156Z    ✓ yalinka-dlya-marichki  0.1 → 0.0 МБ
2026-09-04T18:32:04.962Z    ✓ vasilko  0.1 → 0.0 МБ
2026-09-04T18:32:04.979Z    ✓ dosh-liv-yak-z-vidra  0.1 → 0.0 МБ
2026-09-04T18:32:05.106Z    ✓ na-cvintari  0.1 → 0.1 МБ
2026-09-04T18:32:05.124Z    ✓ karpatski-diva  0.1 → 0.1 МБ
2026-09-04T18:32:05.169Z    ✓ brehni-bilshe-ne-probachu  0.1 → 0.1 МБ
2026-09-04T18:32:06.007Z    ✓ mriya-ditini-na-chuzhini  0.1 → 0.0 МБ
2026-09-04T18:32:06.052Z    ✓ zhaliye-znachit-lyubit  0.1 → 0.0 МБ
2026-09-04T18:32:06.059Z    ✓ pid-kupolom-bilogo-pilu  0.1 → 0.1 МБ
2026-09-04T18:32:06.087Z    ✓ sviatyi-mykolai  0.1 → 0.0 МБ
2026-09-04T18:32:06.101Z    ✓ silikonovi-dushi  0.1 → 0.1 МБ
2026-09-04T18:32:06.857Z    ✓ istoriya-mogo-uspihu  0.0 → 0.0 МБ
2026-09-04T18:32:06.913Z    ✓ spokutuyu-mamo  0.0 → 0.0 МБ
2026-09-04T18:32:06.952Z    ✓ zapovit-staroyi-yareschihi  0.1 → 0.0 МБ
2026-09-04T18:32:06.956Z    ✓ krashe-pizno-nizh-nikoli  0.1 → 0.1 МБ
2026-09-04T18:32:06.973Z    ✓ shukayemo-lyubov-yak-zoloto-v-rici  0.1 → 0.0 МБ
2026-09-04T18:32:06.974Z  --- оброблено 450 з 1000 ---
2026-09-04T18:32:07.859Z    ✓ vidma-z-okrayini  0.1 → 0.0 МБ
2026-09-04T18:32:07.960Z    ✓ chuzhij-ridnij-sin  0.1 → 0.0 МБ
2026-09-04T18:32:08.009Z    ✓ perestupiti-cherez-minule  0.1 → 0.0 МБ
2026-09-04T18:32:08.078Z    ✓ kozhnomu-po-zasluzi  0.1 → 0.0 МБ
2026-09-04T18:32:08.291Z    ✓ skripka-graye-plache-girko  0.1 → 0.0 МБ
2026-09-04T18:32:09.049Z    ✓ rik-kardinalnih-zmin  0.0 → 0.0 МБ
2026-09-04T18:32:09.077Z    ✓ perspektivna-robota  0.0 → 0.0 МБ
2026-09-04T18:32:09.116Z    ✓ zvuki-v-tishi  0.1 → 0.0 МБ
2026-09-04T18:32:09.213Z    ✓ troyanda-lyubovi  0.1 → 0.1 МБ
2026-09-04T18:32:09.226Z    ✓ te-sho-ne-zabuvayetsya  0.2 → 0.1 МБ
2026-09-04T18:32:10.008Z    ✓ doroga-do-sebe  0.0 → 0.0 МБ
2026-09-04T18:32:10.033Z    ✓ sin-najkrashoyi-podrugi  0.1 → 0.0 МБ
2026-09-04T18:32:10.044Z    ✓ ne-chekali  0.1 → 0.0 МБ
2026-09-04T18:32:10.052Z    ✓ movchun  0.0 → 0.0 МБ
2026-09-04T18:32:10.088Z    ✓ cinuj-kozhnu-mit-zhittya  0.1 → 0.0 МБ
2026-09-04T18:32:10.855Z    ✓ ya-zhivij  0.0 → 0.0 МБ
2026-09-04T18:32:10.865Z    ✓ rozkazhu-tobi-sho-bulo-potim  0.0 → 0.0 МБ
2026-09-04T18:32:10.932Z    ✓ tobi-mij-sinu  0.0 → 0.0 МБ
2026-09-04T18:32:10.965Z    ✓ mij-zolotij-didus  0.1 → 0.1 МБ
2026-09-04T18:32:11.017Z    ✓ svitlij-angel-nebesnogo-vijska  0.1 → 0.0 МБ
2026-09-04T18:32:11.786Z    ✓ na-kozhnogo-u-boga-svoyi-plani  0.0 → 0.0 МБ
2026-09-04T18:32:11.812Z    ✓ shaslivij-kamin  0.0 → 0.0 МБ
2026-09-04T18:32:11.815Z    ✓ zcileni-sercya  0.1 → 0.0 МБ
2026-09-04T18:32:11.850Z    ✓ sonechko  0.1 → 0.0 МБ
2026-09-04T18:32:13.302Z    ✓ sho-ce-bulo  1.2 → 0.1 МБ
2026-09-04T18:32:14.118Z    ✓ vihovnij-eksperiment  0.1 → 0.0 МБ
2026-09-04T18:32:14.138Z    ✓ pravilnij-vibir  0.1 → 0.0 МБ
2026-09-04T18:32:14.166Z    ✓ u-chistu-vodu  0.1 → 0.0 МБ
2026-09-04T18:32:14.174Z    ✓ nedosyazhnij-bereg843  0.1 → 0.0 МБ
2026-09-04T18:32:14.309Z    ✓ navchi-mene-buti-shaslivoyu  0.1 → 0.1 МБ
2026-09-04T18:32:15.109Z    ✓ lviv-doneck-lviv  0.1 → 0.0 МБ
2026-09-04T18:32:15.118Z    ✓ podilske-makondo  0.1 → 0.0 МБ
2026-09-04T18:32:15.142Z    ✓ kudi-znikli-dveri  0.1 → 0.0 МБ
2026-09-04T18:32:15.286Z    ✓ pivoniyi-z-dalekih-dniv  0.1 → 0.0 МБ
2026-09-04T18:32:15.297Z    ✓ lavandove-pole  0.1 → 0.1 МБ
2026-09-04T18:32:16.102Z    ✓ hom-yak-u-domi  0.1 → 0.0 МБ
2026-09-04T18:32:16.156Z    ✓ povernennya  0.0 → 0.0 МБ
2026-09-04T18:32:16.160Z    ✓ himerni-kviti-i-providna-zirka  0.1 → 0.0 МБ
2026-09-04T18:32:16.264Z    ✓ vinok-doli897  0.1 → 0.0 МБ
2026-09-04T18:32:16.286Z    ✓ zapasnij-zyat  0.1 → 0.1 МБ
2026-09-04T18:32:17.114Z    ✓ pidstupne-movchannya  0.0 → 0.0 МБ
